id_restaurant,name,operator,brand,opening_hours,wheelchair,vegetarian,vegan,delivery,takeaway,internet_access,stars,capacity,drive_through,wikidata,brand_wikidata,siret,phone,website,facebook,smoking,com_insee,com_nom,region,code_region,departement,code_departement,commune,code_commune,latitude,longitude
236,"La Demi-Lune",,,"Mo 07:00-20:00; Tu-Fr 06:30-20:00; Sa 08:00-20:00; Su 08:30-17:00",,,,,,,,,,,,81221720600018,"+33 2 38 62 39 54",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898115899962,1.9046793
237,"Bowling Lounge Bar Club",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898282899962,1.9085477
238,"Heureux comme Alexandre",,,"Mo-Fr 12:00-14:00,18:00-23:00; Sa-Su 12:00-15:00,18:00-22:30",0,,,,,,,30,,,,52211336400015,"+33 2 38 53 42 64",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901913499961,1.9054018
239,"Mister Tacos",,,"Mo-Fr 11:30-14:00,18:30-22:00, Fr,Sa 11:30-14:00,18:30-23:00",0,,,,,,,,,,,79393852300024,"+33 238535887",https://mister-tacos-orleans.business.site/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900507199961,1.9133892
240,L'Etna,,,"Mo-Tu 12:00-14:00; We-Th 12:00-14:00,19:00-22:00; Fr-Sa 12:00-14:00,19:00-22:30",,,,,,,,,,,,40906473000024,,https://etna-pizzeria.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.882967099965,1.9037131
241,"Au croc",,,"Mo-Sa 11:15-00:00; Su 14:00-23:00",,,,,,,,,,,,,+33238513412,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.886881999965,1.9056652
242,Neko,,,"Su 11:00-17:00; Tu-Sa 10:00-18:00",,,,,,,,,,,,98436093300019,,https://www.instagram.com/neko.orleans/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899438199962,1.903975
243,Campanille,,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.815701299981,1.9405488
244,"Le Dauphin",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.910208399959,1.9005123
245,"Chicken house",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.887013199964,1.9106934
246,"Lunch Box",,,"Mo-Sa 11:30-14:30",,,,,,,,,,,,98316025000012,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901429699961,1.9032651
247,"Le Centr'Hall",,,"Mo-Fr 08:00-20:00; Sa 08:00-21:00; Su 09:00-18:00",0,,,,,,,,,,,81252663000015,"+33 238532981",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898991099962,1.906446
248,MEI,,,,,,,,,,,,,,,,"+33 2 34 32 82 29",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.892081999963,1.8886984
249,"Plaisir Phô",,,"Mo-Sa 11:30-14:30,18:30-22:00",0,,,,,,,,,,,82929350500014,"+33 238687723",https://plaisirpho.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90598769996,1.902046
250,Domino's,,Domino's,"Mo-Su 12:00-13:30,18:30-22:00",1,,,,1,,,,,,Q839466,,"+33 238435353",https://www.dominos.fr/magasin/orleans-centre_45000,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898390899962,1.9050183
251,"Blend Bistro Pub",,,"Mo-Su 12:00-14:30,18:00-24:00",,,,,,,,90,,,,,"+33 2 38 84 18 30",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899686499962,1.906319
252,"Best Sandwichs",,,"Mo-Th 11:00-14:00,18:00-23:00; Fr 11:00-14:00,18:00-24:00; Su 12:00-14:30,17:00-23:00",,,,0,1,,,,0,,,48023087900037,"+33 238521195",,,0,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.909342899959,1.9007319
253,"Di Na poli",,,"Tu-Th 11:00-14:00,18:00-22:30; Fr,Sa 11:00-14:00,18:00-23:00; Su 18:00-22:30",,,,0,,,,,,,,,,http://pizzeriadinapoli.fr,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.909040899959,1.9011322
254,"Black and White",,,"Mo-Su 11:00-23:00",,,,,,,,,,,,89397474100017,"+339 87 01 68 28",https://restaurants.bnwburger.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900276699961,1.9103823
255,"Flamme Viet",,,"Tu-Sa 11:30-14:30,19:00-22:30",,,,,,,,,,,,98097117000017,"+339 62 06 39 13",https://flammeviet.metro.rest/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900392399961,1.9119656
256,"Q'naan fromage",,,"Mo-Su 11:00-02:00",,,,,,,,,,,,88844815600016,"+339 87 75 07 57",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900412799961,1.9122641
257,Antoinette,,,"Tu-Fr 17:30-23:30; Sa 12:00-14:00,17:30-23:30",0,,,,,,,,,,,88198218500012,"+33 9 88 48 27 47",https://chez-antoinette.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900332399961,1.911152
258,"La dernière séance",,,"Tu-Sa 15:00-24:00",,,,,,,,,,,,90355258600013,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902350599961,1.9027775
259,"Casa Pasta",,,"Tu-Th 12:00-14:00,19:00-22:00; Fr-Sa 12:00-14:00,19:00-22:00",,,,,,,,,,,,,"+33 7 83 04 53 17",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.881574999966,1.9011056
260,"Le Comptoir de Mamie Bigoud",,,"Mo-Th 11:30-21:30; Fr-Sa 11:30-22:30; Su 11:30-21:30",,,,,,,,,,,,83845728100015,"+33 2 38 68 93 59",https://comptoirmamiebigoude.com/restaurant-breton-orleans,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899157099962,1.9040011
261,"Chez les Jacquin",,,,,,,,,,,,,,,80314032600015,"+33 2 38 73 91 88",https://m.facebook.com/chezlesjacquin,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.932017099954,1.8950159
262,"Bar des Tribunaux",,,"Mo-Fr 07:45-21:00",,,,,,,,,,,,52011968600035,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90468959996,1.905342
263,"Le Narval",,,,0,,,,,,,,,,,83406011300026,,http://www.bureau-tabac-orleans.fr,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.887962899964,1.9049031
264,Maestro,,,"Mo-Sa 10:00-15:00,18:00-01:00",0,,,,,,,,,,,85344738100015,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900216799961,1.9097278
265,Greg',,,"Tu-Th 10:00-19:30; Fr-Sa 09:30-19:30; Su 08:30-13:00",,,,,,,,,,,,53513658400013,"+33 238810888",https://www.halleschatelet.fr/commerces/greg/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898726299962,1.9056536
266,"Pizzeria Le Borsalino","CROUS Orléans-Tours",,"Mo-Fr 11:30-13:30",,,,,1,,,,0,,,,,https://www.crous-orleans-tours.fr/restaurant/pizzeria-le-borsalino/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.844036099975,1.9328925
267,"Le Khédive",,,,,,,,,,,,,,,84966102000032,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901514499961,1.9017813
268,"Le Châtelet",,,"Tu-Th 08:00-20:00; Fr 08:00-21:00; Sa 08:30-21:00",0,,,,,,,,,,,48162617400025,+33238536606,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899153399962,1.9047207
269,"Sandwi'Chez Vous",,,,0,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90618389996,1.8899459
270,"Blue Devils",,,"Mo-Su 14:00-01:00",,,,,,,,,,,,82093594800019,"+33 9 86 63 91 38",https://www.bluedevils.fr,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899326699962,1.9060675
271,Bagelstein,,,"Mo,Tu 09:00-15:00; We-Sa 09:00-18:00",,,,,,,,,,,,82409436100014,"+33 2 38 15 65 19",https://www.bagelstein.com/restaurant/orleans-dilliers/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902359199961,1.9029148
272,"Il Don Vittorio",,,"Tu-Sa 12:00-14:30,19:00-22:30",,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.883275999965,1.8982364
273,"Green Café",,,"We-Sa 10:00-19:00; Tu 12:00-19:00",0,,,,,,,,,,,52817798300020,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900248799961,1.9099554
274,"Le Chien Fou",,,"Mo-Th 12:00-14:00,19:00-22:00; Fr,Sa 12:00-14:00,19:00-23:00; Su 12:00-14:00,19:00-22:00",,,,,,,,,,,,,+33238683573,https://www.lechienfouorleans.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898362299962,1.9046331
275,"Four Brothers",,,"Mo-Fr 11:00-14:00; 18:00-22:30; Sa 11:00-22:30; Su 16:00-22:30",,,,,,,,,0,,,75083314700036,"+332 38 73 22 75",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.908212899959,1.9037936
276,"La Mangeoire",,,"Mo-Th 19:00-22:00; Sa 12:00-14:00,19:00-23:00; Fr 12:00-14:00,19:00-22:30",1,,,,,,,,,,,92012190200018,+33238681538,https://www.lamangeoire-orleans.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899585999962,1.9075017
277,"Le Sintra",,,,,,,,,,,,,,,84391417700012,"+33 238721572",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899995099961,1.8824904
278,Hold'Up,,,,,,,,,,,,,,,91464043800018,"+332 38 24 51 18",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.910842699959,1.9191134
279,M.C.C,,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.908726099959,1.914484
280,"Well' in Town",,,"Mo-Th 12:00-14:00,18:00-22:00; Fr,Sa 18:00-22:30,12:00-14:00",,,,,,,,,,,,90868654600015,"+33 2 18 88 94 74",https://www.wellintownpub.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900156499961,1.9011606
281,"Ver Di Vin",,,"Tu 19:00-21:30; We-Fr 12:00-13:15,19:00-21:30; Sa 19:00-21:30",0,,,,,,,,,,,52953510600015,"+33 238544742",https://verdivin.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900407599961,1.907454
282,"Bar des Halles",,,,,,,,,,,,,,,42010647800019,"+33 238627935",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899467499962,1.9060114
283,"Bistrot Saint Germain",,,"Tu-Sa 09:00-18:00",,,,,,,,,,,,,"+33 2 34 32 58 76",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900686599961,1.9028938
284,"La Renaissance",,,"Mo-Fr 08:00-20:00; Sa 09:00-20:00",1,,,,,wlan,,,,,,40019171400015,"+33 238533200",http://www.groupedegenne.com/restaurants-orleans/la-renaissance-orleans,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902095199961,1.904563
285,"La Dariole",,,"Tu-We 12:00-14:00; Th-Sa 12:00-14:00, 19:00-21:30",,,,,,,,30,,,,90959436800013,"+33 238772667",https://www.ladariole.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900674699961,1.9081148
286,Kokoko,,,"Tu-Sa 09:00-14:00,17:00-19:30; Su 09:00-14:00",,,,,,,,,,,,98181723200029,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900078499961,1.905651
287,"Le 222",,,"Tu-Sa 17:00-02:00",0,,,,,,,,,,,91197719700027,+33238420831,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900205399961,1.9094721
288,Närenj,,,"Tu-Fr 12:00-13:30,19:00-20:30; Sa 12:00-14:00,19:30-20:30",0,,,,1,,,,,,,83820290100016,,https://www.narenj.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900339599961,1.9112713
289,"Au Bureau",,"Au Bureau","Mo-Su 11:00-24:00",1,1,0,,,,,200,,,Q100701566,49769672400036,"+33 2 38 62 91 09",https://www.aubureau-orleans.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899184499962,1.9042575
290,"Le Maroc",,,"Mo-Fr 12:00-19:20; Sa 12:00-22:00",0,,,,,,,,,,,51471764400017,"+33 2 38 54 42 05",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.908803399959,1.9038268
291,"Food Side",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900812299961,1.9169541
292,"La Petite Italie",,,"Tu-Th 08:30-13:00,15:30-18:30; Fr 08:30-13:00,15:30-19:00; Sa 08:30-18:00",,,,,,,,,,,,52110304400025,"+33 236176568",https://www.boutique-lapetiteitalie.com,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.909081199959,1.9010332
293,"Annabi Kebab",,,"Mo-Sa 11:30-24:00",0,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.908282899959,1.9009039
294,Delirium,,,"Mo-We 17:00-01:00; Th-Sa 17:00-03:00; Su 17:00-01:00",0,,,,,,,,,,,,"+339 73 88 96 44",https://check.fr/ville/orleans/etablissement/little-delirium/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899986999961,1.9068156
295,"L'art en burger",,,"Mo-Sa 12:00-14:30,19:00-22:30; Su 19:00-22:30",,,,,,,,,,,,79809990900029,"+33 9 82 20 55 34",https://www.lartenburger.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902102199961,1.9024518
296,"La Grenouille",,,"Mo 08:30-14:30; Tu-Fr 08:00-20:00; Sa 08:30-20:00",0,,,,,,,,,,,91424318300011,"+33 238689851",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.903837999961,1.9040219
297,"Chez moi",,,"Mo-Sa 09:00-03:00, Su 11:30-03:00",,,,,,,,,,,,84214739900039,"+33 238521250",https://www.lechezmoi.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899417899962,1.9068078
298,"Le Rive Droite",,,"Mo-Su 10:00-23:30",,,,,,,,,,,,34323880400029,+33238530729,https://www.le-rive-droite.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898567799962,1.9071963
299,"La Tavola",,,"Tu-Fr 09:00-14:30,17:00-00:00; Sa 09:00-00:00; Su 09:00-13:00",,,,,,,,,,,,,"+33 238545990",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898873199962,1.9059809
300,Sahtayn,,,"Tu-Th 11:45-14:00,18:45-22:00; Fr,Sa 11:45-14:00,18:45-22:30; Su 18:30-21:30",,,,,,,,,,,,91224130400019,"+33 987532629",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.894127199963,1.9066887
301,"Bagels Coffee",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90787329996,1.9058248
302,Bombay,,,"Mo,We,Th 12:00-14:00,18:00-22:15; Fr,Sa 12:00-14:00,18:00-23:00; Su 12:00-14:00,18:00-22:30",0,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900324899961,1.9121808
303,"Studio 16",,,"Mo-Th 11:00-22:30; Fri-Sa 11:00-23:00; Su 11:00-22:00",1,,,,,,,,,,,30009501500032,"+33 238716158",https://www.studio16orleans.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902839899961,1.9043556
304,"La Fabrique",,,"Mo-We 11:30-23:00; Th 11:30-23:30; Fr-Sa 11:30-00:00; Su 15:00-23:00",0,,,,,,,,,,,84087482000011,"+33 9 54 33 49 25",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900282899961,1.9104412
305,"Al Medina",,,"Tu-Sa 11:30-14:00,17:30-20:30",,,,,1,,,,,,,,"+33 9 81 87 96 79",https://al-medina-livraison-couscous-a-domicile-sur-place-ou.business.site/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899728499961,1.9056596
306,"Sushi Ninja",,,"Tu-Su 11:00-14:30,18:00-23:00",,,,,,,,,,,,92852865200011,"+33 238837291",https://sushininja.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900399599961,1.9120317
307,"Hôtel le Tramway",,,"Mo-Fr 07:00-21:00; Sa-Su 09:00-21:00",,,,,,,,,,,,82492201700010,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90733989996,1.9036657
308,"Sushi Shop",,"Sushi Shop",,1,,,,1,,,,,,Q3505657,53491992300019,,https://www.sushishop.fr/fr/restaurant/orleans-royale,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900589099961,1.9038818
309,"New Antalya",,,,,,,,,,,,,,,45266719900015,"+33 238772225",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901749799961,1.9001931
310,"Boci Ben's",,,"Tu-Su 11:30-14:00,18:00-24:00",,,,,,,,,,,,50346595700010,"+339 73 27 07 21",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899968099961,1.906754
311,"La Petite Absinthe",,,,0,,,,,,,,,,,82333525200024,"+33 238545383",https://www.facebook.com/laPetiteAbsinthe/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901242599961,1.905799
312,"Bistrot de l'Empereur",,,"Mo-Sa,PH 11:30-22:30",0,,,1,1,,,,,,,53143086600016,"+332 38 42 28 28",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899600099962,1.907685
313,"Chez Jean Léon",,,"Tu-Sa 12:00-14:00,18:30-00:00; Su 11:30-14:00",0,,,,,,,,,,,87840193400012,"+33 238687714",https://www.restaurant-jean-leon.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898659299962,1.906386
314,Palazzio,,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90751419996,1.9143767
315,"La Buvette",,,"Tu-Sa 18:00-01:00",,,,,,,,,,,,91083315100012,"+33 238539195",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899564899962,1.907441
316,"Ô Poudrier",,,,,,,,,,,,,,,,,http://www.opoudrier.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900097099961,1.9059734
317,"Chicken Spot",,,,,,,,,,,,,,,52079337300017,"+33 238544020",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901513399961,1.9005177
318,"La Table D'Antep",,,"Tu-Sa 12:00-15:00,18:00-22:00",,,,,,,,,,,,88297642600016,"+33 752869623",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901732199961,1.9070735
319,McDonald's,,McDonald's,"Su-Th 09:00-24:00, Fr,Sa 09:00-01:00",1,,,,1,,,,1,,Q38076,,"+33 2 38 56 55 40",https://www.restaurants.mcdonalds.fr/mcdonalds-orleans-sud-rn20,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.879635179798,1.9078302877923
320,"Restaurant Angkor",,,"Mo-Sa 12:00-14:00,19:00-22:00",0,,,,,,,,,,,52271026800023,+33238839776,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900185199961,1.909289
321,Viaggio,,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900539299961,1.9053474
322,"Mac Ewans",,,"Tu-Sa 17:00-03:00",0,,,,,,,,,,,43251920500012,"+33 2 38 54 65 70",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900068099961,1.9077365
323,"Manoir Pub",,,"We 17:30-01:00; Fr-Sa 17:30-02:00",0,,,,,,,,,,,80289006100012,+33238914106,https://www.orleanssession.fr/pubs-orleannais/le-manoir/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900727699961,1.9077452
324,"Les Fils À Maman",,,"Mo-Th 12:00-14:00,19:00-22:00; Fr-Sa 12:00-14:00,19:00-22:30; Su 11:00-14:00,19:00-22:00",,,,,,,,,,,,81224268300017,"+33 238534409",https://www.lesfilsamaman.com/restaurants/orleans/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900111099961,1.9096867
325,"Bar Bourgogne",,,,0,,,,,,,,,,,82190502300015,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900077399961,1.9079084
326,"Le Martroi",,,"Mo-Th 11:45-15:00,18:45-22:00; Fr-Sa 11:45-15:00,18:45-22:30; Su 11:45-15:00",1,,,,,,,,,,,90816684600018,"+33 238421500",https://lemartroi.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902833299961,1.9045786
327,"Sable de Loire",,,"Mo-Sa 11:00-23:30; Su 12:00-23:30",,,,,,,,,,,,75039349800027,+33238451345,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.894672599963,1.9069984
328,"Le juke bar",,,"Mo-Su 17:00-01:00",0,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900022299961,1.9074446
329,"Restaurant Universitaire Le Forum",,,"Mo-Fr 11:30-13:30",,,,,,,,,,,,18450021300188,,https://www.crous-orleans-tours.fr/restaurant/le-forum/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.843213499975,1.9359178
330,L'Orientale,,,"Tu-Su 12:00-14:00,19:00-22:30",,,,,1,,,,,,,43889918900015,+33238817379,https://lorientale-restaurant-orleans.metro.bar,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901051599961,1.8931719
331,"L'école des salles gosses",,,,,,,,,,,,,,,83855447500015,"+33 2 38 54 05 16",https://www.lecole-des-sales-gosses.com/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90465779996,1.9118159
332,"Mare Nostrum",,,"Mo-Th 12:00-20:00; Fr-Sa 12:00-15:00,18:00-22:30",,,,,,,,,0,,,,"+33 7 68 65 48 86",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901711099961,1.9052489
333,Dundee,,,,,,,,,,,,,,,79390303000021,"+33 238831096",https://dundee-resto-pub.business.site/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.902540699961,1.9024661
334,"Le Bergerac",,,,0,,,,,,,,,,,34866083800031,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.914004299958,1.8958811
335,"La Pipe de Bois",,,"Tu-Fr 07:30-20:00; Sa 08:30-19:30",0,,,,,,,,,,,90418823200014,"+33 238798533",,,0,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899866999961,1.9064809
336,Urucum,,,"Tu-Sa 12:00-15:00,18:00-22:30",,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899342799962,1.9067476
337,"Grape Bar",,,,,,,,,,,,,,,82373748100296,"+332 38 54 23 11",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90628629996,1.8978459
338,"La Boucherie",,"La Boucherie","Su-Th 12:00-14:30,19:00-22:00; Fr,Sa 12:00-14:30,19:00-23:00",,,,,,,,,,,Q21427479,,"+33 2 38 600 600",https://www.la-boucherie.fr/restaurants/orleans-olivet-45/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.878075199967,1.9099354
339,Pokawa,,Pokawa,"Su-Tu 11:30-14:30, 18:00-22:30; We-Sa 11:30-22:30",,,,,1,,,,,,Q123018553,98383134800013,"+33 238844119",https://restaurants.pokawa.com/poke-bowl-orleans/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.899001899962,1.9067007
340,"Cuisine centrale",,,,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.876594599967,1.9101569
341,Taverne,,,"Su-Th 09:00-01:00, Fr,Sa 09:00-03:00",,,,,,,,,,,,,"+33 2 38 43 81 73",https://taverne-brasserie.fr/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898423399962,1.9085144
342,"Le Mangal",,,"Tu-Fr 12:00-14:00,19:00-22:00; Sa 12:00-22:30",0,,,,,,,,,,,87788795000013,+33695213358,https://le-mangal-orleans.eatbu.com,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.90796679996,1.9037692
343,"La Capitainerie",,,24/7,,,,,,,,,,,,,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898226449962,1.9178953
344,"Piraat Café",,,"Mo-Fr 16:00-01:00; Sa-Su 15:00-01:00",1,,,,,,,,,,,90419430500010,"+33 9 66 92 12 32",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.898189199962,1.9085444
345,"Le Drop",,,,,,,,,,,,,,,81335005500014,,,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.900793199961,1.9167854
346,"Glaces Moustache Orléans Artisan Glacier",,,"Mo-Th 12:00-21:30; Fr 12:00-23:00; Sa 13:00-23:00; Su 13:00-21:00",1,,,1,,,,,,,,88520057600019,"+33 9 88 49 54 14",https://www.facebook.com/moustacheorleans/,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.901611299961,1.908191
347,"Le Calumet",,,"Mo-Sa 07:00-20:00",,,,,,,,,,,,50953744500033,"+33 238661266",,,,45234,Orléans,"Centre-Val de Loire",24,Loiret,45,Orléans,45234,47.894553699963,1.9070039
